taxi_id,unique_key,taxi_company_borough,taxi_pick_up_location
66841647_taxi,66841647,Unspecified,"1275 YORK AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66837497_taxi,66837497,BROOKLYN,"2200 GRAVESEND NECK ROAD, BROOKLYN, NY, 11229"
66837879_taxi,66837879,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66840269_taxi,66840269,Unspecified,"234 EAST  149 STREET, BRONX, NY, 10451"
66838892_taxi,66838892,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66834751_taxi,66834751,Unspecified,"277 PARK AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10010"
66841720_taxi,66841720,Unspecified,"86-25 80 STREET, QUEENS (WOODHAVEN), NY, 11421"
66841649_taxi,66841649,MANHATTAN,"61 CLAREMONT AVENUE, MANHATTAN (NEW YORK), NY, 10027"
66833492_taxi,66833492,Unspecified,"455 WEST   37 STREET, MANHATTAN (NEW YORK), NY, 10018"
66836044_taxi,66836044,Unspecified,"COLUMBUS AVENUE AND WEST   84 STREET, MANHATTAN, NY, 10024"
66841761_taxi,66841761,Unspecified,"RIVERSIDE DRIVE AND WEST   86 STREET, MANHATTAN, NY, 10024"
66834738_taxi,66834738,Unspecified,"136 FLATBUSH AVENUE, BROOKLYN, NY, 11217"
66836766_taxi,66836766,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66837455_taxi,66837455,Unspecified,"MERCER STREET AND WEST HOUSTON STREET, MANHATTAN, NY, 10012"
66837878_taxi,66837878,Unspecified,"6 AVENUE AND WEST   36 STREET, MANHATTAN, NY, 10018"
66840656_taxi,66840656,Unspecified,"198 WEST   44 STREET, MANHATTAN (NEW YORK), NY, 10036"
66837471_taxi,66837471,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66833403_taxi,66833403,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66832034_taxi,66832034,Unspecified,"4168 NINTH AVENUE, MANHATTAN (NEW YORK), NY, 10034"
66832171_taxi,66832171,Unspecified,"1177 BROADWAY, MANHATTAN (NEW YORK), NY, 10001"
66836040_taxi,66836040,Unspecified,"138 WEST   25 STREET, MANHATTAN (NEW YORK), NY, 10001"
66839249_taxi,66839249,Unspecified,"1026 5 AVENUE, MANHATTAN (NEW YORK), NY, 10028"
66824957_taxi,66824957,Unspecified,"6 AVENUE AND WEST   27 STREET, MANHATTAN, NY, 10001"
66827778_taxi,66827778,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66824954_taxi,66824954,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66820626_taxi,66820626,Unspecified,"1 AVENUE AND EAST   36 STREET, MANHATTAN, NY, 10016"
66823483_taxi,66823483,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66829179_taxi,66829179,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66830715_taxi,66830715,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66822040_taxi,66822040,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66824996_taxi,66824996,Unspecified,"WEST   58 STREET BETWEEN 5 AVENUE AND 6 AVENUE, MANHATTAN, N"
66824945_taxi,66824945,Unspecified,"EAST   60 STREET AND MADISON AVENUE, MANHATTAN, NY, 10065"
66822059_taxi,66822059,Unspecified,"125 AVENUE A, MANHATTAN (NEW YORK), NY, 10009"
66826314_taxi,66826314,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66823519_taxi,66823519,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66820770_taxi,66820770,Unspecified,"EAST   54 STREET AND MADISON AVENUE, MANHATTAN, NY, 10022"
66829184_taxi,66829184,Unspecified,"43-01 BELL BOULEVARD, QUEENS (BAYSIDE), NY, 11361"
66823617_taxi,66823617,Unspecified,"2130 BROADWAY, MANHATTAN (NEW YORK), NY, 10023"
66827745_taxi,66827745,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66823559_taxi,66823559,Unspecified,"6 AVENUE AND WEST   51 STREET, MANHATTAN, NY, 10019"
66826379_taxi,66826379,Unspecified,"547 WEST   26 STREET, MANHATTAN (NEW YORK), NY, 10001"
66820651_taxi,66820651,Unspecified,"49 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66826353_taxi,66826353,Unspecified,"151 WEST   34 STREET, MANHATTAN (NEW YORK), NY, 10001"
66825079_taxi,66825079,BRONX,"2311 WHITE PLAINS ROAD, BRONX, NY, 10467"
66830611_taxi,66830611,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66820627_taxi,66820627,Unspecified,"168 8 AVENUE, MANHATTAN (NEW YORK), NY, 10011"
66826337_taxi,66826337,Unspecified,"198 WEST   44 STREET, MANHATTAN (NEW YORK), NY, 10036"
66822058_taxi,66822058,Unspecified,"148 MADISON AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66823560_taxi,66823560,Unspecified,"EAST   51 STREET AND PARK AVENUE, MANHATTAN, NY, 10022"
66822153_taxi,66822153,Unspecified,"203 SPRING STREET, MANHATTAN (NEW YORK), NY, 10012"
66826354_taxi,66826354,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66823520_taxi,66823520,Unspecified,"PENNSYLVANIA STATION, MANHATTAN (NEW YORK) ,NY, 10121"
66827748_taxi,66827748,Unspecified,"DELANCEY STREET AND NORFOLK STREET, MANHATTAN, NY, 10002"
66823558_taxi,66823558,Unspecified,"80 UNIVERSITY PLACE, MANHATTAN (NEW YORK), NY, 10003"
66825081_taxi,66825081,Unspecified,"GREGORIO LUPERON WAY AND EAST BURNSIDE AVENUE, BRONX, NY, 10"
66823564_taxi,66823564,Unspecified,"165 EAST   66 STREET, MANHATTAN (NEW YORK), NY, 10065"
66824997_taxi,66824997,Unspecified,"10 COLUMBUS CIRCLE, MANHATTAN (NEW YORK), NY, 10019"
66824955_taxi,66824955,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66822076_taxi,66822076,Unspecified,"3 AVENUE AND EAST   22 STREET, MANHATTAN, NY, 10010"
66829206_taxi,66829206,Unspecified,"67-81 ALDERTON STREET, QUEENS (REGO PARK), NY, 11374"
66826380_taxi,66826380,Unspecified,"WILLIAMSBURG BRIDGE, MANHATTAN (NEW YORK) ,NY, 10002"
66822060_taxi,66822060,Unspecified,"KINGS HIGHWAY AND NEW YORK AVENUE, BROOKLYN, NY, 11234"
66821043_taxi,66821043,Unspecified,"EAST  125 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10035"
66830612_taxi,66830612,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66823658_taxi,66823658,Unspecified,"7 AVENUE AND WEST   31 STREET, MANHATTAN, NY, 10001"
66825054_taxi,66825054,Unspecified,"7 AVENUE AND WEST   31 STREET, MANHATTAN, NY, 10001"
66830750_taxi,66830750,Unspecified,"43-44 21 STREET, QUEENS (LONG ISLAND CITY), NY, 11101"
66820674_taxi,66820674,Unspecified,"477 EAST   35 STREET, MANHATTAN (NEW YORK), NY, 10016"
66822152_taxi,66822152,Unspecified,"6 AVENUE AND WEST   40 STREET, MANHATTAN, NY, 10018"
66824956_taxi,66824956,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66826434_taxi,66826434,Unspecified,"60 GRAMERCY PARK NORTH, MANHATTAN (NEW YORK), NY, 10010"
66827840_taxi,66827840,Unspecified,"EAST   35 STREET AND MADISON AVENUE, MANHATTAN, NY, 10016"
66820771_taxi,66820771,Unspecified,"754 ST NICHOLAS AVENUE, MANHATTAN (NEW YORK), NY, 10031"
66823618_taxi,66823618,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66830751_taxi,66830751,Unspecified,"258 3 AVENUE, BROOKLYN, NY, 11215"
66820625_taxi,66820625,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66830716_taxi,66830716,Unspecified,"New Brunswick, NJ, United States"
66820672_taxi,66820672,Unspecified,"1 AVENUE AND EAST    3 STREET, MANHATTAN, NY, 10009"
66826435_taxi,66826435,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66822077_taxi,66822077,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66825326_taxi,66825326,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66823544_taxi,66823544,Unspecified,"165 WEST   65 STREET, MANHATTAN (NEW YORK), NY, 10023"
66830642_taxi,66830642,Unspecified,"ATLANTIC AVENUE AND SMITH STREET, BROOKLYN, NY, 11201"
66822465_taxi,66822465,Unspecified,"301 ST NICHOLAS AVENUE, MANHATTAN (NEW YORK), NY, 10027"
66823659_taxi,66823659,Unspecified,"55 WATER STREET, MANHATTAN (NEW YORK), NY, 10041"
66822184_taxi,66822184,Unspecified,"591 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66822185_taxi,66822185,Unspecified,"833 1 AVENUE, MANHATTAN (NEW YORK), NY, 10017"
66823661_taxi,66823661,Unspecified,"254 EAST   49 STREET, MANHATTAN (NEW YORK), NY, 10017"
66822186_taxi,66822186,Unspecified,"942 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66820652_taxi,66820652,QUEENS,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66822187_taxi,66822187,Unspecified,"991 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66825082_taxi,66825082,Unspecified,"991 3 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66826386_taxi,66826386,Unspecified,"330 EAST   55 STREET, MANHATTAN (NEW YORK), NY, 10022"
66827864_taxi,66827864,Unspecified,"151 TOMPKINS AVENUE, BROOKLYN, NY, 11206"
66829316_taxi,66829316,Unspecified,"354 THROOP AVENUE, BROOKLYN, NY, 11221"
66822074_taxi,66822074,Unspecified,"7 AVENUE AND WEST   54 STREET, MANHATTAN, NY, 10019"
66823660_taxi,66823660,Unspecified,"176 EAST   68 STREET, MANHATTAN (NEW YORK), NY, 10065"
66820675_taxi,66820675,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66827853_taxi,66827853,Unspecified,"491 WEST   70 STREET, MANHATTAN (NEW YORK), NY, 10023"
66830749_taxi,66830749,Unspecified,"1228 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10028"
66825078_taxi,66825078,Unspecified,"1237 LEXINGTON AVENUE, MANHATTAN (NEW YORK), NY, 10028"
66822075_taxi,66822075,Unspecified,"EAST   79 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10075"
66825080_taxi,66825080,BRONX,"682 JAMAICA AVENUE, BROOKLYN, NY, 11208"
66825055_taxi,66825055,Unspecified,"8 AVENUE AND WEST   41 STREET, MANHATTAN, NY, 10036"
66826378_taxi,66826378,MANHATTAN,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66822183_taxi,66822183,Unspecified,"263 GARFIELD PLACE, BROOKLYN, NY, 11215"
66829180_taxi,66829180,Unspecified,"EAST   96 STREET AND MADISON AVENUE, MANHATTAN, NY, 10128"
66824976_taxi,66824976,Unspecified,"1 AVENUE AND EAST   12 STREET, MANHATTAN, NY, 10009"
66826488_taxi,66826488,Unspecified,"1650 GRAND CONCOURSE, BRONX, NY, 10457"
66820673_taxi,66820673,Unspecified,"PENNSYLVANIA STATION, MANHATTAN (NEW YORK) ,NY, 10121"
66819285_taxi,66819285,Unspecified,"20-02 43 STREET, QUEENS (ASTORIA), NY, 11105"
66819298_taxi,66819298,Unspecified,"PENNSYLVANIA STATION, MANHATTAN (NEW YORK) ,NY, 10121"
66812174_taxi,66812174,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66815740_taxi,66815740,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66806880_taxi,66806880,Unspecified,"222 WEST   51 STREET, MANHATTAN (NEW YORK), NY, 10019"
66812299_taxi,66812299,Unspecified,"EAST   45 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10017"
66815667_taxi,66815667,QUEENS,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66814044_taxi,66814044,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66810593_taxi,66810593,Unspecified,"250 WEST   43 STREET, MANHATTAN (NEW YORK), NY, 10036"
66812329_taxi,66812329,Unspecified,"222 WEST   43 STREET, MANHATTAN (NEW YORK), NY, 10036"
66815683_taxi,66815683,Unspecified,"38 WEST   30 STREET, MANHATTAN (NEW YORK), NY, 10001"
66817560_taxi,66817560,Unspecified,"171 LAFAYETTE AVENUE, BROOKLYN, NY, 11238"
66817558_taxi,66817558,Unspecified,"6 AVENUE AND WEST   48 STREET, MANHATTAN, NY, 10020"
66819234_taxi,66819234,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66817635_taxi,66817635,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66812286_taxi,66812286,Unspecified,"5 AVENUE AND WEST   58 STREET, MANHATTAN, NY, 10019"
66810591_taxi,66810591,Unspecified,"26 CLIFF STREET, MANHATTAN (NEW YORK), NY, 10038"
66807034_taxi,66807034,Unspecified,"2879 FLATBUSH AVENUE, BROOKLYN, NY, 11234"
66810397_taxi,66810397,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66814043_taxi,66814043,Unspecified,"39-01 51 STREET, QUEENS (WOODSIDE), NY, 11377"
66815685_taxi,66815685,Unspecified,"45 WEST END AVENUE, MANHATTAN (NEW YORK), NY, 10023"
66819335_taxi,66819335,Unspecified,"EAST   39 STREET AND LEXINGTON AVENUE, MANHATTAN, NY, 10016"
66814079_taxi,66814079,BROOKLYN,"593 LORIMER STREET, BROOKLYN, NY, 11211"
66808793_taxi,66808793,Unspecified,"170 ASHLAND PLACE, BROOKLYN, NY, 11217"
66810595_taxi,66810595,Unspecified,"ACADEMY STREET AND BROADWAY, MANHATTAN, NY, 10034"
66812173_taxi,66812173,Unspecified,"1413 2 AVENUE, MANHATTAN (NEW YORK), NY, 10021"
66808612_taxi,66808612,QUEENS,"198-15 HORACE HARDING EXPRESSWAY, QUEENS (FRESH MEADOWS), NY"
66806954_taxi,66806954,BRONX,"198-15 HORACE HARDING EXPRESSWAY, QUEENS (FRESH MEADOWS), NY"
66808647_taxi,66808647,Unspecified,"319 WEST   48 STREET, MANHATTAN (NEW YORK), NY, 10036"
66819299_taxi,66819299,Unspecified,"625 8 AVENUE, MANHATTAN (NEW YORK), NY, 10018"
66812231_taxi,66812231,BROOKLYN,"980 3 AVENUE, BROOKLYN, NY, 11232"
66810477_taxi,66810477,Unspecified,"101-02 QUEENS BOULEVARD, QUEENS (FOREST HILLS), NY, 11375"
66814080_taxi,66814080,Unspecified,"100 WEST   51 STREET, MANHATTAN (NEW YORK), NY, 10019"
66810442_taxi,66810442,Unspecified,"6 AVENUE AND WEST   42 STREET, MANHATTAN, NY, 10036"
66817396_taxi,66817396,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66810494_taxi,66810494,Unspecified,"127 4 AVENUE, MANHATTAN (NEW YORK), NY, 10003"
66819334_taxi,66819334,Unspecified,"1194 BEDFORD AVENUE, BROOKLYN, NY, 11216"
66806968_taxi,66806968,Unspecified,"150 COLUMBUS AVENUE, MANHATTAN (NEW YORK), NY, 10023"
66817508_taxi,66817508,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66808648_taxi,66808648,Unspecified,"74 STREET AND BROADWAY, QUEENS, NY, 11373"
66808792_taxi,66808792,BROOKLYN,"2417 ALBEMARLE ROAD, BROOKLYN, NY, 11226"
66812230_taxi,66812230,Unspecified,"3626 EAST TREMONT AVENUE, BRONX, NY, 10465"
66806955_taxi,66806955,Unspecified,"33-00 NORTHERN BOULEVARD, QUEENS (LONG ISLAND CITY), NY, 111"
66817464_taxi,66817464,Unspecified,"554 WEST   28 STREET, MANHATTAN (NEW YORK), NY, 10001"
66819233_taxi,66819233,Unspecified,"25 EAST   77 STREET, MANHATTAN (NEW YORK), NY, 10075"
66812229_taxi,66812229,Unspecified,"EAST  180 STREET AND MORRIS PARK AVENUE, BRONX, NY, 10460"
66808756_taxi,66808756,Unspecified,"530 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66819337_taxi,66819337,Unspecified,"213 BOWERY, MANHATTAN (NEW YORK), NY, 10002"
66808794_taxi,66808794,Unspecified,"158 CLERMONT AVENUE, BROOKLYN, NY, 11205"
66815786_taxi,66815786,Unspecified,"170 CLERMONT AVENUE, BROOKLYN, NY, 11205"
66807060_taxi,66807060,Unspecified,"134 CLERMONT AVENUE, BROOKLYN, NY, 11205"
66812331_taxi,66812331,Unspecified,"444 CARLTON AVENUE, BROOKLYN, NY, 11238"
66810596_taxi,66810596,Unspecified,"109 BERGEN STREET, BROOKLYN, NY, 11201"
66808795_taxi,66808795,Unspecified,"85 EAST    9 STREET, MANHATTAN (NEW YORK), NY, 10003"
66806917_taxi,66806917,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66810439_taxi,66810439,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66815684_taxi,66815684,Unspecified,"49 CROSBY STREET, MANHATTAN (NEW YORK), NY, 10012"
66810594_taxi,66810594,Unspecified,"283 ADAMS STREET, BROOKLYN, NY, 11201"
66819336_taxi,66819336,Unspecified,"360 ADAMS STREET, BROOKLYN, NY, 11201"
66810890_taxi,66810890,Unspecified,"247 3 AVENUE, MANHATTAN (NEW YORK), NY, 10010"
66817557_taxi,66817557,Unspecified,"55 TILLARY STREET, BROOKLYN, NY, 11201"
66812196_taxi,66812196,Unspecified,"95 PEARL STREET, MANHATTAN (NEW YORK), NY, 10004"
66814077_taxi,66814077,BROOKLYN,"ATLANTIC AVENUE AND GEORGIA AVENUE, BROOKLYN, NY, 11207"
66813945_taxi,66813945,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66812207_taxi,66812207,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66810476_taxi,66810476,Unspecified,"698 9 AVENUE, MANHATTAN (NEW YORK), NY, 10036"
66808753_taxi,66808753,Unspecified,"THE BATTERY, MANHATTAN (NEW YORK) ,NY, 10004"
66815784_taxi,66815784,Unspecified,"126 FLATBUSH AVENUE, BROOKLYN, NY, 11217"
66814076_taxi,66814076,Unspecified,"15 BOND STREET, BROOKLYN, NY, 11201"
66807056_taxi,66807056,Unspecified,"27 EAST   24 STREET, MANHATTAN (NEW YORK), NY, 10010"
66819331_taxi,66819331,Unspecified,"290 HUDSON STREET, MANHATTAN (NEW YORK), NY, 10013"
66812330_taxi,66812330,Unspecified,"31-00 47 AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101"
66807059_taxi,66807059,Unspecified,"QUEENS MIDTOWN TUNNEL, QUEENS (LONG ISLAND CITY) ,NY, 11101"
66807015_taxi,66807015,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66810592_taxi,66810592,Unspecified,"520 5 AVENUE, BROOKLYN, NY, 11215"
66819184_taxi,66819184,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66815666_taxi,66815666,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66819333_taxi,66819333,Unspecified,"350 EAST   39 STREET, MANHATTAN (NEW YORK), NY, 10016"
66807057_taxi,66807057,Unspecified,"699 1 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66815783_taxi,66815783,Unspecified,"750 1 AVENUE, MANHATTAN (NEW YORK), NY, 10017"
66810590_taxi,66810590,Unspecified,"943 1 AVENUE, MANHATTAN (NEW YORK), NY, 10022"
66819332_taxi,66819332,Unspecified,"1145 2 AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66810589_taxi,66810589,Unspecified,"1145 2 AVENUE, MANHATTAN (NEW YORK), NY, 10065"
66814078_taxi,66814078,Unspecified,"212 WEST KINGSBRIDGE ROAD, BRONX, NY, 10463"
66807058_taxi,66807058,Unspecified,"865 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10075"
66819188_taxi,66819188,Unspecified,"437 PARK AVENUE SOUTH, MANHATTAN (NEW YORK), NY, 10016"
66817559_taxi,66817559,Unspecified,"920 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10028"
66815785_taxi,66815785,Unspecified,"949 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10028"
66812246_taxi,66812246,Unspecified,"1335 AVENUE OF THE AMERICAS, MANHATTAN (NEW YORK), NY, 10019"
66810889_taxi,66810889,Unspecified,"40 EAST   48 STREET, MANHATTAN (NEW YORK), NY, 10017"
66817439_taxi,66817439,BROOKLYN,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66806916_taxi,66806916,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66810441_taxi,66810441,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66817441_taxi,66817441,Unspecified,"EAST  101 STREET AND MADISON AVENUE, MANHATTAN, NY, 10029"
66814045_taxi,66814045,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66808611_taxi,66808611,BRONX,"3459 EASTCHESTER ROAD, BRONX, NY, 10469"
66808684_taxi,66808684,Unspecified,"35-46 65 STREET, QUEENS (WOODSIDE), NY, 11377"
66806956_taxi,66806956,Unspecified,"NORTHERN BOULEVARD AND PRINCE STREET, QUEENS, NY, 11354"
66817440_taxi,66817440,Unspecified,"3 AVENUE AND EAST   22 STREET, MANHATTAN, NY, 10010"
66819185_taxi,66819185,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66805105_taxi,66805105,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66793853_taxi,66793853,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66797085_taxi,66797085,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66800376_taxi,66800376,Unspecified,"240 WEST   35 STREET, MANHATTAN (NEW YORK), NY, 10001"
66805138_taxi,66805138,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66798679_taxi,66798679,Unspecified,"1528 BROADWAY, MANHATTAN (NEW YORK), NY, 10036"
66798706_taxi,66798706,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66795504_taxi,66795504,Unspecified,"254 EAST    3 STREET, MANHATTAN (NEW YORK), NY, 10009"
66803706_taxi,66803706,Unspecified,"2 MANHATTAN WEST, MANHATTAN (NEW YORK), NY, 10001"
66795505_taxi,66795505,Unspecified,"444 WEST   57 STREET, MANHATTAN (NEW YORK), NY, 10019"
66793851_taxi,66793851,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66800339_taxi,66800339,Unspecified,"89 EAST   42 STREET, MANHATTAN (NEW YORK), NY, 10017"
66793951_taxi,66793951,Unspecified,"572 3 AVENUE, MANHATTAN (NEW YORK), NY, 10016"
66797082_taxi,66797082,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66797088_taxi,66797088,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66805251_taxi,66805251,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66803488_taxi,66803488,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66805107_taxi,66805107,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66805108_taxi,66805108,Unspecified,"60-10 86 STREET, QUEENS (MIDDLE VILLAGE), NY, 11379"
66795452_taxi,66795452,Unspecified,"50 BOWERY, MANHATTAN (NEW YORK), NY, 10013"
66793988_taxi,66793988,Unspecified,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369"
66800455_taxi,66800455,Unspecified,"EAST   34 STREET AND PARK AVENUE, MANHATTAN, NY, 10016"
66797084_taxi,66797084,Unspecified,"76 9 AVENUE, MANHATTAN (NEW YORK), NY, 10011"
66795642_taxi,66795642,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66803659_taxi,66803659,Unspecified,"27 9 STREET, BROOKLYN, NY, 11231"
66798725_taxi,66798725,Unspecified,"23-01 41 AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101"
66798708_taxi,66798708,Unspecified,"23-01 41 AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101"
66800368_taxi,66800368,Unspecified,"55 SUFFOLK STREET, MANHATTAN (NEW YORK), NY, 10002"
66800365_taxi,66800365,Unspecified,"261 SEAMAN AVENUE, MANHATTAN (NEW YORK), NY, 10034"
66803660_taxi,66803660,Unspecified,"768 BROADWAY, MANHATTAN (NEW YORK), NY, 10003"
66797083_taxi,66797083,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66805275_taxi,66805275,Unspecified,"120 DEKALB AVENUE, BROOKLYN, NY, 11201"
66798844_taxi,66798844,Unspecified,"120 DEKALB AVENUE, BROOKLYN, NY, 11201"
66793828_taxi,66793828,Unspecified,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66802049_taxi,66802049,QUEENS,"46-46 192 STREET, QUEENS (FLUSHING), NY, 11358"
66805139_taxi,66805139,QUEENS,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66802041_taxi,66802041,Unspecified,"120 DEKALB AVENUE, BROOKLYN, NY, 11201"
66797217_taxi,66797217,Unspecified,"120 DEKALB AVENUE, BROOKLYN, NY, 11201"
66805272_taxi,66805272,MANHATTAN,"345 PARK AVENUE, MANHATTAN (NEW YORK), NY, 10154"
66795480_taxi,66795480,QUEENS,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430"
66800367_taxi,66800367,Unspecified,"39-03 62 STREET, QUEENS (WOODSIDE), NY, 11377"
66800475_taxi,66800475,Unspecified,"264 CUMBERLAND STREET, BROOKLYN, NY, 11205"
66795481_taxi,66795481,Unspecified,"325 WEST   15 STREET, MANHATTAN (NEW YORK), NY, 10011"
